15.26,14.84,0.871,5.7629999999999999,3.3119999999999998,2.2210000000000001,5.2199999999999998
14.880000000000001,14.57,0.88109999999999999,5.5540000000000003,3.3330000000000002,1.018,4.9560000000000004
14.289999999999999,14.09,0.90500000000000003,5.2910000000000004,3.3370000000000002,2.6989999999999998,4.8250000000000002
13.84,13.94,0.89549999999999996,5.3239999999999998,3.379,2.2589999999999999,4.8049999999999997
16.140000000000001,14.99,0.90339999999999998,5.6580000000000004,3.5619999999999998,1.355,5.1749999999999998
14.380000000000001,14.210000000000001,0.89510000000000001,5.3860000000000001,3.3119999999999998,2.4620000000000002,4.9560000000000004
14.69,14.49,0.87990000000000002,5.5629999999999997,3.2589999999999999,3.5859999999999999,5.2190000000000003
14.109999999999999,14.1,0.8911,5.4199999999999999,3.302,2.7000000000000002,5
16.629999999999999,15.460000000000001,0.87470000000000003,6.0529999999999999,3.4649999999999999,2.04,5.8769999999999998
16.440000000000001,15.25,0.88800000000000001,5.8840000000000003,3.5049999999999999,1.9690000000000001,5.5330000000000004
15.26,14.85,0.86960000000000004,5.7140000000000004,3.242,4.5430000000000001,5.3140000000000001
14.029999999999999,14.16,0.87960000000000005,5.4379999999999997,3.2010000000000001,1.7170000000000001,5.0010000000000003
13.890000000000001,14.02,0.88800000000000001,5.4390000000000001,3.1989999999999998,3.9860000000000002,4.7380000000000004
13.779999999999999,14.06,0.87590000000000001,5.4790000000000001,3.1560000000000001,3.1360000000000001,4.8719999999999999
13.74,14.050000000000001,0.87439999999999996,5.4820000000000002,3.1139999999999999,2.9319999999999999,4.8250000000000002
14.59,14.279999999999999,0.89929999999999999,5.351,3.3330000000000002,4.1849999999999996,4.7809999999999997
13.99,13.83,0.91830000000000001,5.1189999999999998,3.383,5.234,4.7809999999999997
15.69,14.75,0.90580000000000005,5.5270000000000001,3.5139999999999998,1.599,5.0460000000000003
14.699999999999999,14.210000000000001,0.9153,5.2050000000000001,3.4660000000000002,1.7669999999999999,4.649
12.720000000000001,13.57,0.86860000000000004,5.226,3.0489999999999999,4.1020000000000003,4.9139999999999997
14.16,14.4,0.85840000000000005,5.6580000000000004,3.129,3.0720000000000001,5.1760000000000002
14.109999999999999,14.26,0.87219999999999998,5.5199999999999996,3.1680000000000001,2.6880000000000002,5.2190000000000003
15.880000000000001,14.9,0.89880000000000004,5.6180000000000003,3.5070000000000001,0.7651,5.0910000000000002
12.08,13.23,0.86639999999999995,5.0990000000000002,2.9359999999999999,1.415,4.9610000000000003
15.01,14.76,0.86570000000000003,5.7889999999999997,3.2450000000000001,1.7909999999999999,5.0010000000000003
16.190000000000001,15.16,0.88490000000000002,5.8330000000000002,3.4209999999999998,0.90300000000000002,5.3070000000000004
13.02,13.76,0.86409999999999998,5.3949999999999996,3.0259999999999998,3.3730000000000002,4.8250000000000002
12.74,13.67,0.85640000000000005,5.3949999999999996,2.956,2.504,4.8689999999999998
14.109999999999999,14.18,0.88200000000000001,5.5410000000000004,3.2210000000000001,2.754,5.0380000000000003
13.449999999999999,14.02,0.86040000000000005,5.516,3.0649999999999999,3.5310000000000001,5.0970000000000004
13.16,13.82,0.86619999999999997,5.4539999999999997,2.9750000000000001,0.85509999999999997,5.056
15.49,14.94,0.87239999999999995,5.7569999999999997,3.371,3.4119999999999999,5.2279999999999998
14.09,14.41,0.85289999999999999,5.7169999999999996,3.1859999999999999,3.9199999999999999,5.2990000000000004
13.94,14.17,0.87280000000000002,5.585,3.1499999999999999,2.1240000000000001,5.0119999999999996
